-15.0,-14.523809432983398,-14.047618865966797,-13.571428298950195,-13.095237731933594,-12.619047164916992,-12.14285659790039,-11.666666984558105,-11.190476417541504,-10.714285850524902,-10.2380952835083,-9.7619047164917,-9.285714149475098,-8.809523582458496,-8.333333969116211,-7.857142925262451,-7.38095235824585,-6.904762268066406,-6.428571701049805,-5.952381134033203,-5.476190567016602,-5.0,-4.523809432983398,-4.047618865966797,-3.5714282989501953,-3.0952377319335938,-2.619047164916992,-2.142857551574707,-1.6666669845581055,-1.190476417541504,-0.7142858505249023,-0.23809528350830078,0.23809528350830078,0.7142858505249023,1.190476417541504,1.6666669845581055,2.142857551574707,2.619047164916992,3.0952377319335938,3.5714282989501953,4.047618865966797,4.523809432983398,5.0,5.476190567016602,5.952381134033203,6.428571701049805,6.904762268066406,7.38095235824585,7.857142925262451,8.333333969116211,8.809523582458496,9.285714149475098,9.7619047164917,10.2380952835083,10.714285850524902,11.190476417541504,11.666666984558105,12.14285659790039,12.619047164916992,13.095237731933594,13.571428298950195,14.047618865966797,14.523809432983398,15.0
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.038604844,-1.9362545,-2.382316,-1.9503051,-8.416339,-19.665653,-34.286755,-27.753902,-6.9719496,2.2690086,1.4586828,-0.45366177,-2.664873,-4.03399,-4.70356,-4.4692245,-3.6605353,-3.7148309,4.6382675,4.9744077,4.4822693,2.525722,-1.1589711,-8.178483,-22.537281,-49.689423,-81.15927,-105.8957,-119.638885,-121.662506,-95.04901,-49.382305,-29.626825,-10.62622,-5.53685,-2.223169,-2.780804,-2.095914,-1.5552562,-1.5481182,-0.36975154,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
-15.0,-14.523809432983398,-14.047618865966797,-13.571428298950195,-13.095237731933594,-12.619047164916992,-12.14285659790039,-11.666666984558105,-11.190476417541504,-10.714285850524902,-10.2380952835083,-9.7619047164917,-9.285714149475098,-8.809523582458496,-8.333333969116211,-7.857142925262451,-7.38095235824585,-6.904762268066406,-6.428571701049805,-5.952381134033203,-5.476190567016602,-5.0,-4.523809432983398,-4.047618865966797,-3.5714282989501953,-3.0952377319335938,-2.619047164916992,-2.142857551574707,-1.6666669845581055,-1.190476417541504,-0.7142858505249023,-0.23809528350830078,0.23809528350830078,0.7142858505249023,1.190476417541504,1.6666669845581055,2.142857551574707,2.619047164916992,3.0952377319335938,3.5714282989501953,4.047618865966797,4.523809432983398,5.0,5.476190567016602,5.952381134033203,6.428571701049805,6.904762268066406,7.38095235824585,7.857142925262451,8.333333969116211,8.809523582458496,9.285714149475098,9.7619047164917,10.2380952835083,10.714285850524902,11.190476417541504,11.666666984558105,12.14285659790039,12.619047164916992,13.095237731933594,13.571428298950195,14.047618865966797,14.523809432983398,15.0
0.01,0.01,0.01,0.01,0.01,0.06857774,-0.17047203,1.6789689,6.698817,10.845778,18.423635,26.836906,42.30414,51.468918,58.854485,64.9742,68.384094,68.44267,63.826977,54.345314,42.115566,29.94684,19.703745,12.292385,7.130393,3.580851,1.5724026,0.8197921,0.60611796,0.3772885,0.034801118,-0.69031394,-1.0766468,-0.41299355,0.8899563,2.603099,4.1863947,4.568062,3.1531987,0.5058955,-3.2525184,-8.313251,-14.977958,-24.292545,-36.312256,-49.194447,-57.72544,-58.71517,-54.75569,-47.56747,-35.644035,-21.521387,-3.8668659,8.047697,20.792522,21.671432,19.924385,12.24653,7.7254224,1.7159874,0.23513742,0.100078285,0.01,0.01
-15.0,-14.523809432983398,-14.047618865966797,-13.571428298950195,-13.095237731933594,-12.619047164916992,-12.14285659790039,-11.666666984558105,-11.190476417541504,-10.714285850524902,-10.2380952835083,-9.7619047164917,-9.285714149475098,-8.809523582458496,-8.333333969116211,-7.857142925262451,-7.38095235824585,-6.904762268066406,-6.428571701049805,-5.952381134033203,-5.476190567016602,-5.0,-4.523809432983398,-4.047618865966797,-3.5714282989501953,-3.0952377319335938,-2.619047164916992,-2.142857551574707,-1.6666669845581055,-1.190476417541504,-0.7142858505249023,-0.23809528350830078,0.23809528350830078,0.7142858505249023,1.190476417541504,1.6666669845581055,2.142857551574707,2.619047164916992,3.0952377319335938,3.5714282989501953,4.047618865966797,4.523809432983398,5.0,5.476190567016602,5.952381134033203,6.428571701049805,6.904762268066406,7.38095235824585,7.857142925262451,8.333333969116211,8.809523582458496,9.285714149475098,9.7619047164917,10.2380952835083,10.714285850524902,11.190476417541504,11.666666984558105,12.14285659790039,12.619047164916992,13.095237731933594,13.571428298950195,14.047618865966797,14.523809432983398,15.0
-0.0074918284,0.24535812,-0.19841924,0.10690476,0.5363354,5.555254,3.5595028,1.7742604,-2.67226,-4.6918354,-7.334571,-9.953076,-12.350064,-15.141288,-18.883348,-22.621038,-24.556454,-24.494493,-22.479824,-18.918869,-14.803748,-10.592391,-6.6357956,-3.0401855,0.039695498,2.56065,4.36948,4.914351,3.7845664,1.918879,0.30466425,-0.59145606,-0.78638893,-0.5155746,-0.119711794,0.18452024,0.47217527,1.1596338,2.839583,5.7920017,10.041514,15.857015,23.340656,32.132183,41.75714,50.27696,56.772102,59.17674,56.456993,50.341908,42.88397,35.196648,27.398676,20.66434,15.028414,9.794976,4.073083,0.5162271,-5.005743,-0.48273444,-0.32733926,0.30388612,0.01,0.01
-15.0,-14.523809432983398,-14.047618865966797,-13.571428298950195,-13.095237731933594,-12.619047164916992,-12.14285659790039,-11.666666984558105,-11.190476417541504,-10.714285850524902,-10.2380952835083,-9.7619047164917,-9.285714149475098,-8.809523582458496,-8.333333969116211,-7.857142925262451,-7.38095235824585,-6.904762268066406,-6.428571701049805,-5.952381134033203,-5.476190567016602,-5.0,-4.523809432983398,-4.047618865966797,-3.5714282989501953,-3.0952377319335938,-2.619047164916992,-2.142857551574707,-1.6666669845581055,-1.190476417541504,-0.7142858505249023,-0.23809528350830078,0.23809528350830078,0.7142858505249023,1.190476417541504,1.6666669845581055,2.142857551574707,2.619047164916992,3.0952377319335938,3.5714282989501953,4.047618865966797,4.523809432983398,5.0,5.476190567016602,5.952381134033203,6.428571701049805,6.904762268066406,7.38095235824585,7.857142925262451,8.333333969116211,8.809523582458496,9.285714149475098,9.7619047164917,10.2380952835083,10.714285850524902,11.190476417541504,11.666666984558105,12.14285659790039,12.619047164916992,13.095237731933594,13.571428298950195,14.047618865966797,14.523809432983398,15.0
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.010060446,0.02819206,1.6617523,4.3824244,5.9051723,9.852251,13.61636,24.102884,25.070518,6.8427095,-1.4156346,-0.90689427,-0.86131746,-0.26640874,0.6030698,1.5487384,2.544747,2.8013632,2.1901999,1.3072237,0.4738967,-0.23772965,-0.6877061,-0.42087582,0.11799311,0.83730376,1.376266,0.99165547,-0.4982784,-2.6108649,-5.667466,-10.069444,-15.871908,-23.144905,-31.835274,-41.62997,-51.881233,-61.403015,-68.5515,-69.48988,-62.4142,-52.16449,-42.588276,-34.53018,-26.591232,-19.918802,-11.577013,-3.2043843,2.4876666,5.942893,1.0028719,0.06065696,-0.0657928,0.31472638,0.09816645,0.01
-15.0,-14.523809432983398,-14.047618865966797,-13.571428298950195,-13.095237731933594,-12.619047164916992,-12.14285659790039,-11.666666984558105,-11.190476417541504,-10.714285850524902,-10.2380952835083,-9.7619047164917,-9.285714149475098,-8.809523582458496,-8.333333969116211,-7.857142925262451,-7.38095235824585,-6.904762268066406,-6.428571701049805,-5.952381134033203,-5.476190567016602,-5.0,-4.523809432983398,-4.047618865966797,-3.5714282989501953,-3.0952377319335938,-2.619047164916992,-2.142857551574707,-1.6666669845581055,-1.190476417541504,-0.7142858505249023,-0.23809528350830078,0.23809528350830078,0.7142858505249023,1.190476417541504,1.6666669845581055,2.142857551574707,2.619047164916992,3.0952377319335938,3.5714282989501953,4.047618865966797,4.523809432983398,5.0,5.476190567016602,5.952381134033203,6.428571701049805,6.904762268066406,7.38095235824585,7.857142925262451,8.333333969116211,8.809523582458496,9.285714149475098,9.7619047164917,10.2380952835083,10.714285850524902,11.190476417541504,11.666666984558105,12.14285659790039,12.619047164916992,13.095237731933594,13.571428298950195,14.047618865966797,14.523809432983398,15.0
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.5100801,7.152178,6.65258,6.5075154,5.9075685,5.8348885,6.046321,39.321182,76.04737,75.254364,32.4261,2.7786384,-41.969227,-57.551823,-37.322235,-29.830614,-27.416649,-23.14858,-18.456568,-11.641675,-2.812765,3.2421298,12.359288,19.323732,23.774288,27.185808,32.452503,41.49844,59.512653,14.965126,-3.235142,-3.8023295,-4.273709,-4.7402806,-6.6097684,-7.0092773,-5.7280207,-6.077121,-7.017162,-7.070557,-8.426497,-9.175766,-8.821889,-11.039329,-11.837974,-12.141069,-12.781418,-13.121626,-12.724196,-13.248158,-5.648265,0.01,0.01
